title,jurisdiction,abbreviations,url
Smith’s King’s Bench Reports,uk,"J.P.Sm., J.P.Smith, Sm., Sm.K.B., Smith, Smith J.P., Smith K.B.",https://legalabbrevs.cardiff.ac.uk/record/smiths-kings-bench-reports/
Smith’s Leading Cases,uk,Sm.L.C.,https://legalabbrevs.cardiff.ac.uk/record/smiths-leading-cases/
Smith’s New Hampshire Reports,us,"Smith, Smith N.H.",https://legalabbrevs.cardiff.ac.uk/record/smiths-new-hampshire-reports/
Smith’s Registration Cases,uk,"Sm.R.C., Smith, Smith Reg., Smith Reg.Cas.",https://legalabbrevs.cardiff.ac.uk/record/smiths-registration-cases/
Smith’s Tennessee Reports,us,"Smith, Tenn.(Smith)",https://legalabbrevs.cardiff.ac.uk/record/smiths-tennessee-reports/
SMU Law Review,us,SMU L.Rev.,https://legalabbrevs.cardiff.ac.uk/record/smu-law-review/
Sneed’s Kentucky Decisions,us,"Ken.Dec., Ky.(Sneed), Sneed, Sneed Dec.",https://legalabbrevs.cardiff.ac.uk/record/sneeds-kentucky-decisions/
Sneed’s Tennessee Reports,us,"Sneed, Tenn.(Sneed)",https://legalabbrevs.cardiff.ac.uk/record/sneeds-tennessee-reports/
Social Philosophy and Policy,us,Soc.Phil.& Pol'y,https://legalabbrevs.cardiff.ac.uk/record/social-philosophy-and-policy/
Social Problems,us,Soc.Prob.,https://legalabbrevs.cardiff.ac.uk/record/social-problems/
Social Research,us,Soc.Res.,https://legalabbrevs.cardiff.ac.uk/record/social-research/
Social Science Quarterly,us,Soc.Sci.Q.,https://legalabbrevs.cardiff.ac.uk/record/social-science-quarterly/
Social Security Bulletin,us,"E.P.S., Soc.Sci.Bull.",https://legalabbrevs.cardiff.ac.uk/record/social-security-bulletin/
Social Security Commissioner Decisions: Attendance Allowance,uk,"A, A.",https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-attendance-allowance/
Social Security Commissioner Decisions: Child Benefit (and formerly Family Allowances),uk,F,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-child-benefit-and-formerly-family-allowances/
Social Security Commissioner Decisions: Child Support Appeals,uk,CS,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-child-support-appeals/
Social Security Commissioner Decisions: Compensation Recovery,uk,CR,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-compensation-recovery/
Social Security Commissioner Decisions: Disability Living Allowance,uk,DLA,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-disability-living-allowance/
Social Security Commissioner Decisions: Disability Working Allowance,uk,DWA,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-disability-working-allowance/
Social Security Commissioner Decisions: Family Credit,uk,FC,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-family-credit/
Social Security Commissioner Decisions: Family Income Supplement,uk,FIS,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-family-income-supplement/
Social Security Commissioner Decisions: General,uk,G,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-general/
Social Security Commissioner Decisions: Incapacity Benefit,uk,IB,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-incapacity-benefit/
Social Security Commissioner Decisions: Income Support,uk,IS,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-income-support/
Social Security Commissioner Decisions: Industrial Injuries Benefits,uk,I,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-industrial-injuries-benefits/
Social Security Commissioner Decisions: Job Seekers Allowance,uk,JSA,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-job-seekers-allowance/
Social Security Commissioner Decisions: Mobility Allowance,uk,M,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-mobility-allowance/
Social Security Commissioner Decisions: Retirement Pensions,uk,P,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-retirement-pensions/
Social Security Commissioner Decisions: Sickness and Invalidity Benefits,uk,S,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-sickness-and-invalidity-benefits/
Social Security Commissioner Decisions: Statutory Sick Pay,uk,SSP,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-statutory-sick-pay/
Social Security Commissioner Decisions: Supplementary Benefits,uk,SB,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-supplementary-benefits/
Social Security Commissioner Decisions: Unemployment Benefit,uk,U,https://legalabbrevs.cardiff.ac.uk/record/social-security-commissioner-decisions-unemployment-benefit/
Social Security Rulings,us,S.S.R.,https://legalabbrevs.cardiff.ac.uk/record/social-security-rulings/
Social Theory and Practice,us,Soc.Theory & Prac.,https://legalabbrevs.cardiff.ac.uk/record/social-theory-and-practice/
Socialist Lawyer,uk,Soc.L.,https://legalabbrevs.cardiff.ac.uk/record/socialist-lawyer/
Society,us,Society,https://legalabbrevs.cardiff.ac.uk/record/society/
Society of Public Teachers of Law Reporter,uk,S.P.T.L. Reporter,https://legalabbrevs.cardiff.ac.uk/record/society-of-public-teachers-of-law-reporter/
Software Law Journal,us,Software L.J.,https://legalabbrevs.cardiff.ac.uk/record/software-law-journal/
Software Protection,us,Software Protection,https://legalabbrevs.cardiff.ac.uk/record/software-protection/
Solar Law Reporter,us,Solar L.Rep.,https://legalabbrevs.cardiff.ac.uk/record/solar-law-reporter/
Solicitor,uk,Sol.,https://legalabbrevs.cardiff.ac.uk/record/solicitor/
Solicitor Quarterly,uk,Sol.Q.,https://legalabbrevs.cardiff.ac.uk/record/solicitor-quarterly/
Solicitors’ Journal,uk,"S.J., SJ, Sol.J., Sol.J.& R., Sol.Jo., Solicitors' J.",https://legalabbrevs.cardiff.ac.uk/record/solicitors-journal/
Solicitors’ Journal LawBrief,uk,S.J.L.B.,https://legalabbrevs.cardiff.ac.uk/record/solicitors-journal-lawbrief/
Solutions,uk,Sol.,https://legalabbrevs.cardiff.ac.uk/record/solutions/
Somerset Legal Journal,us,"Som., Som.L.J., Som.Leg.J.(Pa.), Somerset L.J.",https://legalabbrevs.cardiff.ac.uk/record/somerset-legal-journal/
"Somerset Pleas, Civil and Criminal",uk,Healey & Landond,https://legalabbrevs.cardiff.ac.uk/record/somerset-pleas-civil-and-criminal/
South Carolina Bar Association Reports,us,So.Car.B.A.Rep.,https://legalabbrevs.cardiff.ac.uk/record/south-carolina-bar-association-reports/
South Carolina Code,us,S.C.Code,https://legalabbrevs.cardiff.ac.uk/record/south-carolina-code/
South Carolina Constitutional Reports,us,So.Car.Const.,https://legalabbrevs.cardiff.ac.uk/record/south-carolina-constitutional-reports/
South Carolina Environmental Law Journal,us,S.C.Envtl.L.J.,https://legalabbrevs.cardiff.ac.uk/record/south-carolina-environmental-law-journal/
South Carolina Equity Reports,us,S.C.Eq.,https://legalabbrevs.cardiff.ac.uk/record/south-carolina-equity-reports/
South Carolina Law Journal,us,"S.C.L.J., So.Car.L.J.",https://legalabbrevs.cardiff.ac.uk/record/south-carolina-law-journal/
South Carolina Law Quarterly,us,"S.C.L.Q., So.Car.L.Q.",https://legalabbrevs.cardiff.ac.uk/record/south-carolina-law-quarterly/
South Carolina Law Reports,us,"S.& C.L., S.C.L.",https://legalabbrevs.cardiff.ac.uk/record/south-carolina-law-reports/
South Carolina Law Review,us,"S.C.L.R., S.C.L.Rev., S.Carolina L.Rev., So.Car.L.Rev., So.Carol.L.R.",https://legalabbrevs.cardiff.ac.uk/record/south-carolina-law-review/
South Carolina Public Service Commission Reports,us,S.C.P.S.C.,https://legalabbrevs.cardiff.ac.uk/record/south-carolina-public-service-commission-reports/
South Carolina Reports,us,"S.C., S.C.R., S.Car., So.C., So.Car., South Car.",https://legalabbrevs.cardiff.ac.uk/record/south-carolina-reports/
South Carolina State Register,us,S.C.Reg.,https://legalabbrevs.cardiff.ac.uk/record/south-carolina-state-register/
South Dakota Advance Code Service,us,S.D.Adv.Code Serv.,https://legalabbrevs.cardiff.ac.uk/record/south-dakota-advance-code-service/
South Dakota Bar Journal,us,"S.D.B.Jo., S.D.St.B.J., So.Dak.B.Jo.",https://legalabbrevs.cardiff.ac.uk/record/south-dakota-bar-journal/
South Dakota Codified Laws,us,S.D.Codified Laws,https://legalabbrevs.cardiff.ac.uk/record/south-dakota-codified-laws/
South Dakota Compiled Laws Annotated,us,S.D.Compiled Laws Ann.,https://legalabbrevs.cardiff.ac.uk/record/south-dakota-compiled-laws-annotated/
South Dakota Law Review,us,"S.D.L.Rev., S.Dakota L.Rev., So.Dak.L.Rev., South Dak.L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/south-dakota-law-review/
South Dakota Register,us,S.D.Reg.,https://legalabbrevs.cardiff.ac.uk/record/south-dakota-register/
South Dakota Reports,us,"S.D., S.Dak.",https://legalabbrevs.cardiff.ac.uk/record/south-dakota-reports/
South Dakota Sessional Laws,us,S.D.Sess.Laws,https://legalabbrevs.cardiff.ac.uk/record/south-dakota-sessional-laws/
South Eastern Reporter,us,"S.E., SE",https://legalabbrevs.cardiff.ac.uk/record/south-eastern-reporter/
"South Eastern Reporter, Second Series",us,"S.E.2d, SE 2d",https://legalabbrevs.cardiff.ac.uk/record/south-eastern-reporter-second-series/
South Texas Law Journal,us,"S.T.L.J., S.Tex.L.J., S.Texas L.J., So.Tex.L.J., South Texas L.J.",https://legalabbrevs.cardiff.ac.uk/record/south-texas-law-journal/
South Texas Law Review,us,"S.Tex.L.Rev., S.Texas L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/south-texas-law-review/
South Western Reporter,us,"S.W., SW",https://legalabbrevs.cardiff.ac.uk/record/south-western-reporter/
"South Western Reporter, Second Series",us,"S.W.2d, SW 2d",https://legalabbrevs.cardiff.ac.uk/record/south-western-reporter-second-series/
Southard’s New Jersey Law Reports,us,"N.J.Law (Southard), Southard",https://legalabbrevs.cardiff.ac.uk/record/southards-new-jersey-law-reports/
Southern California Interdisciplinary Law Journal,us,S.Cal.Interdisc.L.J.,https://legalabbrevs.cardiff.ac.uk/record/southern-california-interdisciplinary-law-journal/
Southern California Law Review,us,"S.Cal.L.Rev., So.Cal.L.R., So.Calif.L.R., South.Calif.L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/southern-california-law-review/
Southern California Review of Law & Women’s Studies,us,S.Cal.Rev.L.& Women's Stud.,https://legalabbrevs.cardiff.ac.uk/record/southern-california-review-of-law-womens-studies/
Southern Illinois University Law Journal,us,"S.Ill.U.L.J., So.Ill.U.L.J., South.Ill.U.L.J., South.Illinois L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/southern-illinois-university-law-journal/
Southern Law Quarterly,us,South.L.Q.,https://legalabbrevs.cardiff.ac.uk/record/southern-law-quarterly/
Southern Law Review,us,So.L.Rev.,https://legalabbrevs.cardiff.ac.uk/record/southern-law-review/
"Southern Law Review, New Series",us,So.L.Rev.N.S.,https://legalabbrevs.cardiff.ac.uk/record/southern-law-review-new-series/
Southern Reporter,us,"So., South.",https://legalabbrevs.cardiff.ac.uk/record/southern-reporter/
"Southern Reporter, Second Series",us,"So.2d, South.",https://legalabbrevs.cardiff.ac.uk/record/southern-reporter-second-series/
Southern University Law Review,us,"S.U.L.Rev., So.U.L.Rev., So.Univ.L.Rev., South.U.L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/southern-university-law-review/
Southwestern Journal of Law and Trade in the Americas,us,Sw.J.L.& Trade Am.,https://legalabbrevs.cardiff.ac.uk/record/southwestern-journal-of-law-and-trade-in-the-americas/
Southwestern Law Journal,us,"So.West.L.J., Southwest.L.J., Southwestern L.J., Sw.L.J.",https://legalabbrevs.cardiff.ac.uk/record/southwestern-law-journal/
Southwestern Social Science Quarterly,us,Southwest.Soc.Sci.Q.,https://legalabbrevs.cardiff.ac.uk/record/southwestern-social-science-quarterly/
Southwestern University Law Review,us,"Southwest.U.L.Rev., Sw.U.L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/southwestern-university-law-review/
Special and Selected Law Cases,uk,Sp.& Sel.Cas.,https://legalabbrevs.cardiff.ac.uk/record/special-and-selected-law-cases/
Spectrum,us,Spectrum,https://legalabbrevs.cardiff.ac.uk/record/spectrum/
Speculum,us,Speculum,https://legalabbrevs.cardiff.ac.uk/record/speculum/
Speers’ South Carolina Equity Reports,us,"S.C.Eq.(Speers Eq.), Sp., Sp.Ch., Spear Ch., Spear Eq., Spears, Spears Eq., Speers, Speers Eq., Speers Eq.(S.C.)",https://legalabbrevs.cardiff.ac.uk/record/speers-south-carolina-equity-reports/
Speers’ South Carolina Law Reports,us,"S.C.L.(Speers), Sp., Spears, Speers, Speers L.(S.C.)",https://legalabbrevs.cardiff.ac.uk/record/speers-south-carolina-law-reports/
Spencer’s New Jersey Law Reports,us,"N.J.Law (Spencer), Spen.(N.J.), Spencer",https://legalabbrevs.cardiff.ac.uk/record/spencers-new-jersey-law-reports/
Spinks’ Ecclesiastical & Admiralty Reports,uk,"E.& A., Ecc.& Ad., Eccl.& Ad., Eccl.& Adm., Sp., Sp.Ecc.& Ad., Spinks, Spinks.Eccl.& Adm.",https://legalabbrevs.cardiff.ac.uk/record/spinks-ecclesiastical-admiralty-reports/
Spinks’ Prize Cases,uk,"Sp., Sp.Pr.Cas., Spinks, Spinks P.C., Spinks Prize Cas.",https://legalabbrevs.cardiff.ac.uk/record/spinks-prize-cases/
Sport and the Law Journal,uk,"S.& L.J., SATLJ",https://legalabbrevs.cardiff.ac.uk/record/sport-and-the-law-journal/
Sports and Character Licensing,uk,S.& C.L.,https://legalabbrevs.cardiff.ac.uk/record/sports-and-character-licensing/
Sports Law Administration & Practice,uk,S.L.A.& P.,https://legalabbrevs.cardiff.ac.uk/record/sports-law-administration-practice/
Sports Law Bulletin,uk,S.L.B.,https://legalabbrevs.cardiff.ac.uk/record/sports-law-bulletin/
Sprague’s United States District Court (Admiralty) Decisions,us,Spr.,https://legalabbrevs.cardiff.ac.uk/record/spragues-united-states-district-court-admiralty-decisions/
St.John’s Journal of Legal Commentary,us,St.John's J.Legal Comment.,https://legalabbrevs.cardiff.ac.uk/record/st-johns-journal-of-legal-commentary/
St.John’s Law Review,us,"S.J.L.R., SJLR, St.John's L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/st-johns-law-review/
St.Louis Law Review,us,St.Louis L.Rev.,https://legalabbrevs.cardiff.ac.uk/record/st-louis-law-review/
St.Louis University Law Journal,us,St.Louis U.L.J.,https://legalabbrevs.cardiff.ac.uk/record/st-louis-university-law-journal/
St.Louis University Public Law Review,us,St.Louis U.Pub.L.Rev.,https://legalabbrevs.cardiff.ac.uk/record/st-louis-university-public-law-review/
St.Louis-Warsaw Transatlantic Law Journal,us,St L-W Trans LJ,https://legalabbrevs.cardiff.ac.uk/record/st-louis-warsaw-transatlantic-law-journal/
St.Mary’s Law Journal,us,St.Mary's L.J.,https://legalabbrevs.cardiff.ac.uk/record/st-marys-law-journal/
St.Thomas Law Review,us,St.Thomas L.Rev.,https://legalabbrevs.cardiff.ac.uk/record/st-thomas-law-review/
Standard Federal Tax Reports,us,"Stand.Fed.Tax Rep., U.S.Tax Cas.",https://legalabbrevs.cardiff.ac.uk/record/standard-federal-tax-reports/
Stanford Environmental Law Annual,us,Stanford Envtl.L.Ann.,https://legalabbrevs.cardiff.ac.uk/record/stanford-environmental-law-annual/
Stanford Environmental Law Journal,us,"Stan.Envtl.L.J., Stanford Envtl.L.J.",https://legalabbrevs.cardiff.ac.uk/record/stanford-environmental-law-journal/
Stanford Journal of International Law,us,"Stan.J.Int'l L., Stanford J Intl L, Stanford J.Int'l L.",https://legalabbrevs.cardiff.ac.uk/record/stanford-journal-of-international-law/
Stanford Journal of International Studies,us,Stanford J.Int'l Stud.,https://legalabbrevs.cardiff.ac.uk/record/stanford-journal-of-international-studies/
"Stanford Journal of Law, Business & Finance",us,Stan.J.L.Bus.Fin,https://legalabbrevs.cardiff.ac.uk/record/stanford-journal-of-law-business-finance/
Stanford Law & Policy Review,us,Stan.L.& Pol'y Rev.,https://legalabbrevs.cardiff.ac.uk/record/stanford-law-policy-review/
Stanford Law Review,us,"S.L.R., Stan.L.R., Stan.L.Rev., Stanford L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/stanford-law-review/
Staple Court Books of Bristol,uk,Rich.,https://legalabbrevs.cardiff.ac.uk/record/staple-court-books-of-bristol/
Starkie’s Nisi Prius Reports,uk,"Star., Stark., Stark.N.P., Starkie, Starkie's",https://legalabbrevs.cardiff.ac.uk/record/starkies-nisi-prius-reports/
State and Local Tax Service,us,St.& Loc.Tax Serv.,https://legalabbrevs.cardiff.ac.uk/record/state-and-local-tax-service/
State Government,us,St.Gov't,https://legalabbrevs.cardiff.ac.uk/record/state-government/
State of Louisiana Acts of Legislature,us,La.Acts,https://legalabbrevs.cardiff.ac.uk/record/state-of-louisiana-acts-of-legislature/
State of Ohio Legislative Acts Passed,us,Ohio Laws,https://legalabbrevs.cardiff.ac.uk/record/state-of-ohio-legislative-acts-passed/
State Tax Cases,us,"S.T.C., State Tax Cas.",https://legalabbrevs.cardiff.ac.uk/record/state-tax-cases/
State Tax Report,us,St.Tax.Rep.,https://legalabbrevs.cardiff.ac.uk/record/state-tax-report/
State Trials,uk,"Cob.St.Tr., Cobb.St.Tr., How.St.Tr., S.T., St.Tr., St.Tri., State Tr.",https://legalabbrevs.cardiff.ac.uk/record/state-trials/
State Trials of Edward I,uk,Tout & Johnstone,https://legalabbrevs.cardiff.ac.uk/record/state-trials-of-edward-i/
"State Trials, New Series",uk,"St.Tr.N.S., State Tr.N.S.",https://legalabbrevs.cardiff.ac.uk/record/state-trials-new-series/
Statute Law Review,uk,"Stat.L.R., Statute L.Rev.",https://legalabbrevs.cardiff.ac.uk/record/statute-law-review/
Statutes of California,us,Cal.Stat.,https://legalabbrevs.cardiff.ac.uk/record/statutes-of-california/
Statutes of Nevada,us,Nev.Stat.,https://legalabbrevs.cardiff.ac.uk/record/statutes-of-nevada/
Statutory Instruments,uk,"S.I., SI",https://legalabbrevs.cardiff.ac.uk/record/statutory-instruments/
Statutory Rules and Orders,uk,S.R.& O.,https://legalabbrevs.cardiff.ac.uk/record/statutory-rules-and-orders/
Stephenson Harwood Employment and Pensions Group,uk,S.H.E.& P.G.,https://legalabbrevs.cardiff.ac.uk/record/stephenson-harwood-employment-and-pensions-group/
Stetson Law Review,us,Stetson L.Rev.,https://legalabbrevs.cardiff.ac.uk/record/stetson-law-review/
Stewart & Porter’s Alabama Reports,us,Stew.& P.,https://legalabbrevs.cardiff.ac.uk/record/stewart-porters-alabama-reports/
Stewart-Brown’s Cases in the Court of Star Chamber,uk,Stewart-Brown,https://legalabbrevs.cardiff.ac.uk/record/stewart-browns-cases-in-the-court-of-star-chamber/
Stewart’s Alabama Reports,us,"Stew., Stewart",https://legalabbrevs.cardiff.ac.uk/record/stewarts-alabama-reports/
Stewart’s New Jersey Equity Reports,us,"N.J.Eq.(Stewart), Stew., Stew.Eq., Stewart",https://legalabbrevs.cardiff.ac.uk/record/stewarts-new-jersey-equity-reports/
Stillingfleet’s Ecclesiastical Cases,uk,"St.Eccl.Cas., Stil., Still.Eccl.Cas.",https://legalabbrevs.cardiff.ac.uk/record/stillingfleets-ecclesiastical-cases/
Stockton’s New Jersey Equity Reports,us,"N.J.Eq.(Stockton), Stock., Stockt.",https://legalabbrevs.cardiff.ac.uk/record/stocktons-new-jersey-equity-reports/
Stone & Graham’s Private Bills Decisions,uk,"S.& G., Sto.& G., Stone & G.",https://legalabbrevs.cardiff.ac.uk/record/stone-grahams-private-bills-decisions/
Storey’s Delaware Reports,us,Del.(Storey),https://legalabbrevs.cardiff.ac.uk/record/storeys-delaware-reports/
Story’s United States Circuit Court Reports,us,"Sto., Sto.C.C., Story",https://legalabbrevs.cardiff.ac.uk/record/storys-united-states-circuit-court-reports/
Strange’s Cases of Evidence,uk,"Sel.Cas.Ev., Str., Str.8vo., Str.Cas.Ev., Str.Ev.",https://legalabbrevs.cardiff.ac.uk/record/stranges-cases-of-evidence/
Strange’s King’s Bench Reports,uk,"Str., Stran., Strange",https://legalabbrevs.cardiff.ac.uk/record/stranges-kings-bench-reports/
Strobhart’s South Carolina Equity Reports,us,"S.C.Eq.(Strob.Eq.), Strob., Strob.Eq., Strob.Eq.(S.C.)",https://legalabbrevs.cardiff.ac.uk/record/strobharts-south-carolina-equity-reports/
